Project,Test,assertion_roulette,conditional_test_logic,eager_test,fire_and_forget,indirect_testing,mystery_guest,resource_optimism,test_run_war,num_asserts,test_length
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.TwitterAutoConfigurationTests#expectedSocialBeansCreated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.TwitterAutoConfigurationTests#noTwitterBeanCreatedWhenPropertiesArentSet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#defaultViewResolution,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#customTemplateLoaderPath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#includesViewResolution,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#disableCache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#customContentType,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#emptyTemplateLocation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#customPrefix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#customSuffix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#localeViewResolution,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#renderTemplate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.GroovyTemplateAutoConfigurationTests#defaultConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mongo.MongoPropertiesTests#canBindCharArrayPassword,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getPoolSizeOneConnection,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getPoolSizeTwoConnections,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,17.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getValidationQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getMinPoolSize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getPoolSizeNoConnection,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.HikariDataSourcePoolMetadataTests#getMaxPoolSize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectFacebookConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectTwitterConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectLinkedInConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectLinkedInAndTwitterConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectFacebookAndTwitterConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#noSocialBeansCreatedWhenPropertiesArentSet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.MultiApiAutoConfigurationTests#expectFacebookAndLinkedInConfigurationOnly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.aop.AopAutoConfigurationTests#testAopAutoConfigurationProxyTargetClass,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.aop.AopAutoConfigurationTests#testNoAopAutoConfiguration,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.aop.AopAutoConfigurationTests#testAopAutoConfigurationNoProxyTargetClass,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchRepositoriesAutoConfigurationTests#testDefaultRepositoryConfiguration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchRepositoriesAutoConfigurationTests#doesNotTriggerDefaultRepositoryDetectionIfCustomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchRepositoriesAutoConfigurationTests#testNoRepositoryConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.CommonsDataSourceConfigurationTests#testDataSourceDefaultsPreserved,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.CommonsDataSourceConfigurationTests#testDataSourceExists,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.CommonsDataSourceConfigurationTests#testDataSourcePropertiesOverridden,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testNamingStrategyThatWorkedInOneDotOhContinuesToWork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testCustomNamingStrategyViaJpaProperties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testCustomNamingStrategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testDataScriptWithMissingDdl,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testLiquibasePlusValidation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testFlywayPlusValidation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testDataScript,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testOpenEntityManagerInViewInterceptorCreated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testDataSourceTransactionManagerNotCreated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testNoDataSource,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#customJpaProperties,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testEntityManagerCreated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#usesManuallyDefinedTransactionManagerBeanIfAvailable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#usesManuallyDefinedEntityManagerFactoryBeanIfAvailable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testOpenEntityManagerInViewInterceptorNotRegisteredWhenExplicitlyOff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#customPersistenceUnitManager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testOpenEntityManagerInViewInterceptorNotRegisteredWhenFilterPresent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationIntegrationTests#testMessageSourceFromPropertySourceAnnotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfigurationTests#testDefaultIgnores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfigurationTests#testWebConfigurationInjectGlobalAuthentication,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfigurationTests#testWebConfigurationOverrideGlobalAuthentication,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.SolrRepositoriesAutoConfigurationTests#testDefaultRepositoryConfiguration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.SolrRepositoriesAutoConfigurationTests#autoConfigurationShouldNotKickInEvenIfManualConfigDidNotCreateAnyRepositories,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.SolrRepositoriesAutoConfigurationTests#doesNotTriggerDefaultRepositoryDetectionIfCustomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.SolrRepositoriesAutoConfigurationTests#testNoRepositoryConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testDisableBasicAuthOnApplicationPaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testEventPublisherInjected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testAuthenticationManagerCreated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testDisableIgnoredStaticApplicationPaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testJpaCoexistsHappily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testWebConfiguration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityAutoConfigurationTests#testOverrideAuthenticationManager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfigurationTests#testDataSourceExists,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfigurationTests#testNoDataSourceExists,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfigurationTests#testManualConfiguration,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnNotWebApplicationTests#testNotWebApplication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnNotWebApplicationTests#testWebApplication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testAnnotationOnBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testNameOnBeanConditionReverseOrder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testClassOnBeanClassNameCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testOnMissingBeanType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testNameAndTypeOnBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testNameOnBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testClassOnBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testOnBeanConditionWithCombinedXml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnBeanTests#testOnBeanConditionWithXml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.JobExecutionExitCodeGeneratorTests#testExitCodeForCompleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.JobExecutionExitCodeGeneratorTests#testExitCodeForRunning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.JobExecutionExitCodeGeneratorTests#testExitCodeForFailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceJsonSerializationTests#serializerFactory,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceJsonSerializationTests#serializerWithMixin,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AnyNestedConditionTests#propertyA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AnyNestedConditionTests#propertyB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AnyNestedConditionTests#both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AnyNestedConditionTests#neither,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnClassTests#testMissingOnClassCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnClassTests#testVanillaOnClassCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnClassTests#testOnClassConditionWithXml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnClassTests#testOnClassConditionWithCombinedXml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfigurationTests#testDefaultRepositoryConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfigurationTests#backOffWithCustomConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfigurationTests#objectMappersAreConfiguredUsingObjectMapperBuilder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfigurationTests#testWithCustomBaseUri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.EntityManagerFactoryBuilderTests#entityManagerFactoryPropertiesNotOverwritingDefaults,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.EntityManagerFactoryBuilderTests#multipleEntityManagerFactoriesDoNotOverwriteEachOther,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testServletPathAsMapping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testCustomizeTomcatPort,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#defaultTomcatRemoteIpValve,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testAddressBinding,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#disableTomcatRemoteIpValve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testCustomizeTomcat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testCustomizeUriEncoding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testServletPathAsPrefix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testCustomizeTomcatHeaderSize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#customTomcatRemoteIpValve,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testTomcatBinding,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesTests#testPortBinding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfigurationTests#testExplicitDriverClassClearsUserName,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfigurationTests#commonsDbcpIsFallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfigurationTests#testNamedParameterJdbcTemplateExists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfigurationTests#testJdbcTemplateExists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfigurationTests#testEmbeddedTypeDefaultsUsername,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0
